store,item,annual_sales,weekly_mean,weekly_std,coefficient_of_variation,abc_class,xyz_class,segment,xyz_low_threshold,xyz_high_threshold,demand_share,forecast_daily_mean,forecast_daily_std,forecast_total,residual_std,residual_bias,service_level,lead_time_days,review_period_days,safety_stock,reorder_point,target_inventory_position,target_coverage_days,operational_priority
10,48,23747,448.0566037735849,100.24689043601295,0.22373711176606248,A,Y,AY,0.21981094050547123,0.2257762812282148,0.002212369593450186,53.095536055555556,8.408377093679833,4778.598245,9.648416525816842,-3.0071654990867334,0.95,7,7,42.0,414.0,786.0,14.803504369512027,high
7,22,22982,433.62264150943395,95.38086133115414,0.2199628252785297,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0021410990018390606,52.97452122222222,8.011684692666243,4767.70691,10.277345356399763,-3.797188299673575,0.95,7,7,45.0,416.0,787.0,14.856198448658414,high
7,25,23290,439.4339622641509,96.86201713181849,0.2204245130092907,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0021697935668275924,52.851957622222216,8.190359446196592,4756.676186,9.248383099644473,-1.6080655839708116,0.95,7,7,41.0,411.0,781.0,14.77712529746712,high
10,9,23636,445.9622641509434,99.74852269277181,0.2236703208121893,A,Y,AY,0.21981094050547123,0.2257762812282148,0.00220202837035367,52.768460366666666,8.466917428763441,4749.161433,9.572212994822543,-2.597138920536748,0.95,7,7,42.0,412.0,781.0,14.800507624689962,high
9,43,22272,420.22641509433964,93.8717704574937,0.2233837928451493,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020749524396901733,52.71488487777778,8.306512084542925,4744.339639,10.213708985533978,-1.2340113604510272,0.95,7,7,45.0,415.0,784.0,14.872459682265172,high
9,9,22181,418.50943396226415,93.76743379264492,0.22405094409675763,A,Y,AY,0.21981094050547123,0.2257762812282148,0.002066474500034471,52.7066599,8.31782616746775,4743.599391,9.986696289878937,-0.7598661069516782,0.95,7,7,44.0,413.0,782.0,14.836834690031269,high
3,43,23870,450.37735849056605,99.96407555007224,0.22195626326576576,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0022238287866111904,52.654927711111114,8.391449823006642,4738.943494,8.535116572113058,-1.3193187572337963,0.95,7,7,38.0,407.0,776.0,14.737462071118756,high
8,39,22214,419.1320754716981,92.99711280378736,0.22188020971462727,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020695489177118133,52.50047637777777,8.24560993530365,4725.042874,9.90466927850454,-0.9588503237123842,0.95,7,7,44.0,412.0,780.0,14.857008046695665,high
6,36,24181,456.24528301886795,105.08090393384035,0.23031669114153833,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.002252802844115844,52.47406736666666,8.243206692500827,4722.666063,10.225541923791422,-2.7493188646104603,0.95,7,7,45.0,413.0,780.0,14.86448524277123,high
7,45,23095,435.75471698113205,99.14827778099622,0.22753231099340984,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0021516265532796584,52.35216045555555,8.035221408012251,4711.694441,10.22555452606342,-3.8686443328857423,0.95,7,7,45.0,412.0,778.0,14.860895772591551,high
1,2,21823,411.75471698113205,96.2666380545317,0.2337960783068405,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020331217264439047,52.21516963333333,7.936913894779811,4699.365267,9.559483337356976,-1.4544027822989005,0.95,7,7,42.0,408.0,774.0,14.823278473194708,high
2,39,22743,429.1132075471698,95.52842113885801,0.2226182262832289,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0021188327647213368,52.03886947777777,8.11785538624622,4683.498253,9.774262593217452,-0.4332933496545862,0.95,7,7,43.0,408.0,772.0,14.835064784212275,high
1,14,21783,411.0,94.89386784111053,0.23088532321438085,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020293951595622773,51.81028987777778,7.900301963696141,4662.926089,9.195230574379952,-1.4093815838849102,0.95,7,7,41.0,404.0,767.0,14.804009045488433,high
1,7,21568,406.9433962264151,92.14587412908438,0.22643413060281306,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.00200936486257353,51.63406631111111,7.7741670223761785,4647.065968,9.653271796570378,-3.7995075084544996,0.95,7,7,43.0,405.0,766.0,14.835167065568973,high
7,36,22003,415.1509433962264,93.05506976359896,0.2241475570363471,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020498912774112284,51.24038066666667,7.758453519017706,4611.63426,9.854178308890019,-2.7404659271240233,0.95,7,7,43.0,402.0,761.0,14.851568042605356,high
6,33,21740,410.188679245283,94.45960809617836,0.2302833132059546,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.002025389100164528,51.11785066666667,7.947280884298699,4600.60656,11.12706416792662,-2.1202619905825015,0.95,7,7,49.0,407.0,765.0,14.965417951323357,high
5,11,21862,412.49056603773585,93.10965880688738,0.2257255473774143,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020367551291534916,51.11670087777778,7.933448473898104,4600.503079,10.322811381871986,-2.9583935490360966,0.95,7,7,45.0,403.0,761.0,14.887502263097604,high
7,38,22693,428.1698113207547,97.8257351402633,0.22847415337037655,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0021141745561193024,50.29694184444445,7.556770911593326,4526.724766,9.670261782498514,-3.107453876071506,0.95,7,7,43.0,396.0,748.0,14.87167952106059,high
6,11,21690,409.24528301886795,91.9765659243988,0.2247467954814724,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020207308915624936,49.31985387777778,7.691417476906805,4438.786849,8.934678727849667,-5.01343098393193,0.95,7,7,39.0,385.0,730.0,14.801341500505107,high
3,26,22120,417.35849056603774,96.54414979280853,0.23132187789416148,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.002060791485539989,48.648262366666664,7.339722379566232,4378.343613,9.038340860038373,-2.8621272193060983,0.95,7,7,40.0,381.0,722.0,14.841228954041895,high
10,20,21990,414.9056603773585,92.37221197019726,0.22263425349797428,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020486801431746997,48.19327046666666,7.224034264855186,4337.394342,9.35360468635393,-2.135102900752315,0.95,7,7,41.0,379.0,716.0,14.85684605063747,high
3,32,20757,391.64150943396226,87.34769037050953,0.22302970514221732,A,Y,AY,0.21981094050547123,0.2257762812282148,0.001933808719048533,48.13574748888888,7.378193663916548,4332.217274,8.41579305745415,-2.7428736368815105,0.95,7,7,37.0,374.0,711.0,14.770727309555529,high
5,35,20770,391.8867924528302,87.40415858293423,0.22303420341336128,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019350198532850618,47.26849507777778,7.2981290210162655,4254.164557,8.289319512420294,-3.718696792037399,0.95,7,7,37.0,368.0,699.0,14.78786237746374,high
5,29,21660,408.6792452830189,94.17287164181411,0.23043223439594404,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.002017935966401273,47.20838627777778,7.351481979463645,4248.754765,11.092168821117005,-3.6497963234230326,0.95,7,7,49.0,380.0,710.0,15.039700696869945,high
1,31,21790,411.1320754716981,91.65697710146684,0.22293803517107583,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0020300473087665623,47.085457000000005,7.388496231521803,4237.69113,9.042361321270672,-2.2441329956054688,0.95,7,7,40.0,370.0,700.0,14.8665860883542,high
6,50,20694,390.45283018867923,86.67325158267067,0.22198136338463062,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019279393762099697,46.80779375555556,7.2498366587936935,4212.701438,9.029408730060705,-3.8975919229012947,0.95,7,7,40.0,368.0,696.0,14.869318636010112,high
2,21,21188,399.77358490566036,88.89138608208118,0.22235432614453007,A,Y,AY,0.21981094050547123,0.2257762812282148,0.001973962477198069,46.7902273,6.898009489066715,4211.120457,9.293048912497001,-0.8794463687472873,0.95,7,7,41.0,369.0,697.0,14.896273008701542,high
7,33,19852,374.5660377358491,83.5711372318776,0.22311456141897604,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0018494951433517116,46.759349122222226,7.078189909065307,4208.341421,9.24759878961627,-2.946075255782516,0.95,7,7,41.0,369.0,696.0,14.88472386946097,high
10,26,22133,417.60377358490564,94.34518038781466,0.22592032533114254,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020620026197765177,46.58252184444444,6.865592865673528,4192.426966,8.97504579096641,-4.514103910658094,0.95,7,7,40.0,367.0,693.0,14.876824451758381,high
5,12,21641,408.3207547169811,94.87943231460928,0.23236495137351748,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020161658471325,46.47177036666666,7.057471385767576,4182.459333,9.840240546491398,-4.142277611626519,0.95,7,7,43.0,369.0,694.0,14.93379732522076,high
5,50,20829,393.0,90.06109037758759,0.2291630798411898,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0019405165394354624,46.251496,7.180700335901505,4162.63464,9.404986248118899,-3.790522003173828,0.95,7,7,41.0,365.0,689.0,14.896815445710123,high
7,10,21112,398.33962264150944,92.022142694075,0.23101428395159032,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001966882000122977,46.195768433333335,7.045234539919351,4157.619159,9.462021304496444,-3.64213375515408,0.95,7,7,42.0,366.0,689.0,14.914785993750035,high
6,35,20432,385.50943396226415,84.96732916052757,0.22040272344890177,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019035303631353099,46.178683955555556,7.013686210749315,4156.081556,9.605184519633719,-3.245452216819481,0.95,7,7,42.0,366.0,689.0,14.920303936403311,high
5,33,21764,410.64150943396226,95.72558823967415,0.2331123036529466,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020276250402935046,46.13484167777778,7.146391450041634,4152.135751,9.71321816345217,-4.208089560049552,0.95,7,7,43.0,366.0,689.0,14.934482810458574,high
8,19,20512,387.0188679245283,86.61574971501295,0.2238023954219816,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019109834968985646,46.123154077777784,6.893055192567602,4151.083867,8.975831655624702,-1.2107014408817998,0.95,7,7,40.0,363.0,686.0,14.873223952620274,high
7,12,19982,377.0188679245283,83.56883173262202,0.22165689529721583,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0018616064857170007,45.98676883333333,6.9809425671111995,4138.809195,9.175088387174364,-4.943297746446397,0.95,7,7,40.0,362.0,684.0,14.873843441337963,high
6,29,21558,406.75471698113205,92.71915942996426,0.22794857824418344,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.002008433220853123,45.9451565,7.120565505896923,4135.064085,9.55714377840907,-2.8764455018220123,0.95,7,7,42.0,364.0,686.0,14.930844777947376,high
5,24,20543,387.60377358490564,91.94361558599202,0.23721032108541,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001913871586231826,45.74669686666666,7.133938925313059,4117.202718,9.182468818011007,-3.899659291020146,0.95,7,7,40.0,361.0,681.0,14.886320688569993,high
6,24,20709,390.7358490566038,89.4975614071296,0.2290487592147312,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.00192933683879058,45.67068761111111,6.936027637442915,4110.361885,9.20224060467794,-5.123750418203849,0.95,7,7,41.0,361.0,681.0,14.91109583894947,high
7,11,19992,377.20754716981133,88.52929947210565,0.23469652220996395,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0018625381274374076,45.55808158888888,6.8626172103255225,4100.227343,8.82759531368245,-1.2602719342267072,0.95,7,7,39.0,358.0,677.0,14.860151621597536,high
1,48,19266,363.50943396226415,80.0767955060615,0.22028808065095296,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017949009385358691,45.48895562222222,7.174124180788634,4094.006006,8.313346682425854,-4.37413979989511,0.95,7,7,37.0,356.0,674.0,14.816783344015446,high
9,26,20271,382.47169811320754,85.26375453523947,0.22292827144036761,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0018885309314367591,45.41083723333333,6.7779890758792485,4086.975351,8.866647904291879,-2.003247140955042,0.95,7,7,39.0,357.0,675.0,14.864293219956833,high
8,32,22208,419.0188679245283,95.70818841386034,0.22841021190267463,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0020689899326795692,45.370888344444445,6.6798390911725365,4083.379951,10.894103233445016,-0.5088248500117549,0.95,7,7,48.0,366.0,684.0,15.07574625401299,high
4,20,20514,387.0566037735849,87.73811887445756,0.22668033052287465,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001911169825242646,45.315604888888885,6.846116551169588,4078.40444,9.736004786980262,-2.0845737881130644,0.95,7,7,43.0,361.0,678.0,14.961733417493045,high
4,26,20729,391.1132075471698,87.83762562849844,0.22458363444017646,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019312001222313937,45.216556644444445,6.813665429272928,4069.490098,8.610204473054678,-2.9874091113055194,0.95,7,7,38.0,355.0,672.0,14.861812793136817,high
2,30,21329,402.4339622641509,90.13334340638835,0.22397051903692544,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0019870986254558057,45.15437206666667,6.785110738951159,4063.893486,9.741383628090132,-0.582176830150463,0.95,7,7,43.0,360.0,676.0,14.970864814639485,high
7,35,19019,358.8490566037736,80.21638913358886,0.2235379685619754,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017718893880418196,45.02153808888889,7.159419245478945,4051.938428,8.52082907655689,-1.9255913063331886,0.95,7,7,38.0,354.0,669.0,14.859554524306803,high
1,26,17880,337.35849056603774,76.0291174838305,0.22536595227309936,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0016657753960874775,44.684421977777774,7.081066099445861,4021.597978,8.471278350579738,-0.9965504964192708,0.95,7,7,37.0,350.0,663.0,14.83738561796144,high
7,50,18743,353.64150943396226,79.43819424791896,0.22462915729284025,A,Y,AY,0.21981094050547123,0.2257762812282148,0.00174617607655859,43.94620502222222,7.494482309482766,3955.158452,9.132833162142035,-4.084763378567166,0.95,7,7,40.0,348.0,656.0,14.927341272546316,high
6,46,18112,341.7358490566038,75.92636892294358,0.22217853096930265,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0016873894840009167,43.850331588888885,7.2971768086940525,3946.529843,9.876221301887822,-2.3620020972357856,0.95,7,7,43.0,350.0,657.0,14.982782939011468,high
6,2,18501,349.07547169811323,78.82181683943458,0.22580164815361506,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0017236303469247438,43.79141087777778,7.057337597533793,3941.226979,8.71406399834883,-1.2002445644802517,0.95,7,7,38.0,345.0,652.0,14.888764415920233,high
8,3,18536,349.7358490566038,81.11178206728428,0.23192298497874766,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0017268910929461678,43.63406297777778,6.761058808499615,3927.065668,8.75677699496458,-0.6439800827591508,0.95,7,7,39.0,345.0,650.0,14.896618734107706,high
6,7,18202,343.4339622641509,78.84003020575716,0.22956387215169374,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0016957742594845785,43.49326971111111,7.438995277450549,3914.3942739999998,9.25171014698944,-3.829589448151765,0.95,7,7,41.0,346.0,650.0,14.944840990741751,high
10,32,20251,382.0943396226415,84.55432121763349,0.22129173989109552,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0018866676479959454,43.470233855555556,6.550192617970599,3912.321047,8.424346961001474,-2.431096917611581,0.95,7,7,37.0,342.0,646.0,14.860743610134508,high
5,2,18347,346.1698113207547,77.95011616142146,0.22517883885950496,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017092830644304781,43.17198666666666,7.391956582219863,3885.4788,8.774592582680288,-4.251165700841833,0.95,7,7,39.0,342.0,644.0,14.91708048953967,high
4,32,18998,358.45283018867923,82.85542692354043,0.23114736429874952,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001769932940428965,43.08591704444445,6.715815483873261,3877.732534,8.82038506427827,-1.756117347434715,0.95,7,7,39.0,341.0,643.0,14.92366982317507,high
9,32,19135,361.0377358490566,81.04912144547113,0.22448933559498144,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017826964319985392,43.06905132222222,6.521728221365021,3876.214619,9.271648896633968,-3.318069500393338,0.95,7,7,41.0,343.0,644.0,14.952732419897,high
8,30,20198,381.0943396226415,92.55731366833106,0.2428724440252276,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001881729946877789,42.8579872,6.763334190740448,3857.218848,9.691672972806485,0.4534883287217882,0.95,7,7,43.0,344.0,644.0,15.026370627130152,high
5,7,18288,345.0566037735849,79.80539192655797,0.2312820304083318,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0017037863782800775,42.83496335555556,7.150004675663652,3855.146702,9.014525019518203,-3.6340705871582033,0.95,7,7,40.0,340.0,640.0,14.941065659088373,high
1,43,19013,358.7358490566038,84.58112876981944,0.23577551279653028,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0017713304030095754,42.75901137777778,7.1180402933880496,3848.311024,8.919618619703742,-2.795486718636972,0.95,7,7,39.0,339.0,638.0,14.92083140938974,high
10,21,18832,355.3207547169811,78.93078116174998,0.2221395179254858,A,Y,AY,0.21981094050547123,0.2257762812282148,0.001754467687870211,42.57918635555556,6.563703301745555,3832.126772,8.225786702204967,-1.4515085008409288,0.95,7,7,36.0,335.0,633.0,14.866418411901119,high
7,31,17010,320.9433962264151,72.76871028083526,0.22673378276803463,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.00158472256641208,41.72794631111111,6.968155591786981,3755.515168,9.169129372293783,-2.7170519934760198,0.95,7,7,40.0,333.0,625.0,14.977971725236285,high
10,19,18584,350.64150943396226,78.44402569290132,0.22371574266701302,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017313629732041208,41.574260744444445,6.78756658787033,3741.683467,8.173033602651794,-1.894520526462131,0.95,7,7,36.0,328.0,619.0,14.889020006993553,high
4,21,17230,325.0943396226415,72.86189891498726,0.2241254000286898,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0016052186842610311,41.455674522222225,6.793256950105052,3731.010707,8.80959908574514,-0.7457509146796333,0.95,7,7,39.0,330.0,620.0,14.955733012320191,high
4,19,17440,329.0566037735849,72.72033233145787,0.22099642279628823,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0016247831603895754,41.36486367777778,6.799330030578073,3722.837731,7.951673560800764,-2.2184018311677156,0.95,7,7,35.0,325.0,615.0,14.867690723960807,high
8,42,18410,347.35849056603774,76.80146591640397,0.22110144994945194,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017151524072690414,41.179606066666665,6.51473429669206,3706.164546,9.089022761285353,1.1724137482819734,0.95,7,7,40.0,329.0,617.0,14.983144787765179,high
4,30,17396,328.22641509433964,75.57055834664969,0.2302391120011746,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.001620683936819785,40.9738831,6.334872057480793,3687.649479,9.565922271209004,-0.8907565646701389,0.95,7,7,42.0,329.0,616.0,15.033966844113927,high
6,14,18509,349.22641509433964,77.35498629182867,0.22150382373261218,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017243756603010692,40.872647900000004,6.599780357603085,3678.5383110000002,8.68917036469844,-5.096847972163448,0.95,7,7,38.0,325.0,611.0,14.948872446309013,high
3,19,18824,355.1698113207547,80.99827534941164,0.2280550676539958,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0017537223744938856,40.475839,6.332323649069748,3642.82551,8.875107632958079,-0.7579196647361472,0.95,7,7,39.0,323.0,606.0,14.971894714770459,high
3,42,17296,326.33962264150944,73.63212702770504,0.2256303614979398,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0016113675196157164,40.10200718888889,6.271773303002584,3609.180647,8.514594117596403,-1.4935667815031828,0.95,7,7,38.0,319.0,600.0,14.961844607275486,high
6,6,18362,346.45283018867923,76.19826518258795,0.2199383539198977,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017106805270110884,40.0748902,6.6371870983812045,3606.740118,9.053215139789264,-3.2383586883544924,0.95,7,7,40.0,321.0,602.0,15.021875219011829,high
6,31,18463,348.35849056603774,76.72230002257957,0.22023950068768441,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0017200901083871977,39.93170793333333,6.520110191496369,3593.853714,8.76658073281722,-3.8082154026737918,0.95,7,7,39.0,319.0,599.0,15.00061056742278,high
10,42,16935,319.52830188679246,71.83597871154518,0.2248188291533448,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0015777352535090285,38.64103748888889,6.061500017650735,3477.693374,8.330427659737703,-1.6758445315890842,0.95,7,7,37.0,308.0,578.0,14.958190503197594,high
7,6,16772,316.45283018867923,71.1257191494631,0.224759308068301,A,Y,AY,0.21981094050547123,0.2257762812282148,0.0015625494934663965,38.60936256666667,6.69267027749145,3474.842631,8.154117986639285,-3.3961236317952475,0.95,7,7,36.0,307.0,577.0,14.944561672151304,high
9,21,17524,330.64150943396226,73.27112306086805,0.22160291726923115,A,Y,AY,0.21981094050547123,0.2257762812282148,0.001632608950840993,38.12634471111111,6.063229730324651,3431.371024,7.852355785757609,-2.48671383327908,0.95,7,7,35.0,302.0,569.0,14.924063775622768,high
10,3,16869,318.2830188679245,74.27997384078763,0.23337711859397384,A,Z,AZ,0.21981094050547123,0.2257762812282148,0.0015715864181543432,36.587820844444444,5.177346244362124,3292.903876,8.278522010445924,-1.0846044469762732,0.95,7,7,37.0,294.0,550.0,15.032324618029634,high
2,15,46148,870.7169811320755,189.7023353895508,0.21786911189317396,A,X,AX,0.21981094050547123,0.2257762812282148,0.004299340211333608,97.10347345555554,14.875718468113197,8739.312611,12.72006835167876,6.499235534667969,0.95,7,7,56.0,736.0,1416.0,14.582382582309025,medium
2,45,42644,804.6037735849056,173.96223502891496,0.21620857463025264,A,X,AX,0.21981094050547123,0.2257762812282148,0.003972892952503042,95.46893788888889,14.871445952570392,8592.20441,13.263705602593449,3.2556269610369646,0.95,7,7,58.0,727.0,1395.0,14.612082535406069,medium
8,15,44431,838.3207547169811,180.35166220736068,0.21513443534897067,A,X,AX,0.21981094050547123,0.2257762812282148,0.004139377327939749,94.02003565555555,14.731313210274216,8461.803209,13.318706978940208,3.7997624150028937,0.95,7,7,58.0,717.0,1375.0,14.624542422397525,medium
2,22,42106,794.4528301886793,172.08635645621194,0.21660991051582273,A,X,AX,0.21981094050547123,0.2257762812282148,0.003922770627945152,93.41417807777778,14.616402301908472,8407.276027,11.995902504341865,1.4519622520164208,0.95,7,7,53.0,707.0,1361.0,14.569522828395652,medium
2,38,42486,801.622641509434,174.6707040751798,0.21789642037340606,A,X,AX,0.21981094050547123,0.2257762812282148,0.0039581730133206134,93.38107818888889,14.42821692202158,8404.297037,12.446610245873615,2.088828447129991,0.95,7,7,55.0,709.0,1363.0,14.596104761640875,medium
8,13,42641,804.5471698113207,173.6740499235162,0.2158655905336732,A,X,AX,0.21981094050547123,0.2257762812282148,0.00397261345998692,92.16479168888888,14.544890244457589,8294.831252,11.589858443468307,0.7311716715494792,0.95,7,7,51.0,697.0,1342.0,14.560874878663537,medium
8,18,42547,802.7735849056604,176.241490957658,0.21954072016254667,A,X,AX,0.21981094050547123,0.2257762812282148,0.003963856027815095,89.68253353333333,14.098683647174548,8071.428018,12.706041110373835,1.7007217407226562,0.95,7,7,56.0,684.0,1312.0,14.629381534057064,medium
10,28,40536,764.8301886792453,165.1143817815927,0.21588371409178045,A,X,AX,0.21981094050547123,0.2257762812282148,0.0037765028778412742,89.52356031111111,13.493627942515225,8057.120428,11.51270226246107,1.3076730233651621,0.95,7,7,51.0,678.0,1305.0,14.577168238895784,medium
8,38,40643,766.8490566037735,165.73767458830542,0.21612815867874388,A,X,AX,0.21981094050547123,0.2257762812282148,0.003786471444249628,89.41695314444445,14.10441034192327,8047.525783,11.61546359192418,1.5219149554217304,0.95,7,7,51.0,677.0,1303.0,14.572180712701421,medium
8,25,40605,766.1320754716982,168.24787548502647,0.21960688094339126,A,X,AX,0.21981094050547123,0.2257762812282148,0.0037829312057120817,89.40816386666667,13.79938439256414,8046.734748,12.109144541151096,-0.4673899050112124,0.95,7,7,53.0,679.0,1305.0,14.595982554189693,medium
10,15,40513,764.3962264150944,164.97089948773967,0.21581856867796023,A,X,AX,0.21981094050547123,0.2257762812282148,0.0037743601018843387,88.92549478888888,13.342897594950916,8003.294531,11.353123922374163,1.7504154346607348,0.95,7,7,50.0,673.0,1295.0,14.562752819923679,medium
2,8,40518,764.4905660377359,167.70895378160222,0.2193734772304881,A,X,AX,0.21981094050547123,0.2257762812282148,0.003774825922744542,88.63931518888889,13.420269645792303,7977.538367,11.595396255713736,1.4618903548629196,0.95,7,7,51.0,672.0,1292.0,14.575924884423687,medium
3,13,39709,749.2264150943396,160.2536020847334,0.21389208770029136,A,X,AX,0.21981094050547123,0.2257762812282148,0.0036994561075636267,88.05930295555555,13.269419468516327,7925.3372659999995,12.392565228866578,-0.07699031123408562,0.95,7,7,54.0,671.0,1287.0,14.615150890412593,medium
2,36,40587,765.7924528301887,166.44037491991935,0.21734397395115987,A,X,AX,0.21981094050547123,0.2257762812282148,0.003781254250615349,88.02794582222222,13.694698929012745,7922.515124,12.01519921435323,0.4966868647822627,0.95,7,7,53.0,670.0,1286.0,14.608997040521144,medium
8,22,40739,768.6603773584906,168.26763747949803,0.21891025274094592,A,X,AX,0.21981094050547123,0.2257762812282148,0.003795415204765534,87.86447745555556,14.09704877125921,7907.802971,12.755081571108146,0.8906120865433304,0.95,7,7,56.0,672.0,1287.0,14.647557662321528,medium
3,15,41457,782.2075471698113,171.0677282080186,0.2186986418463706,A,X,AX,0.21981094050547123,0.2257762812282148,0.003862307080290747,87.43185936666667,13.16646395829729,7868.867343,12.888539130425016,3.385424267804181,0.95,7,7,57.0,670.0,1282.0,14.662847265132754,medium
10,13,38964,735.1698113207547,158.83151884563046,0.21604738986804267,A,X,AX,0.21981094050547123,0.2257762812282148,0.003630048799393315,86.65243592222222,13.453071073139975,7798.719233,11.852929451643186,-0.3244820206253617,0.95,7,7,52.0,659.0,1266.0,14.610091297795025,medium
3,28,41126,775.9622641509434,169.7085694613598,0.21870724557341023,A,X,AX,0.21981094050547123,0.2257762812282148,0.0038314697393452796,86.44382944444445,13.480293567640489,7779.94465,12.023722337301239,1.1228663974338107,0.95,7,7,53.0,659.0,1264.0,14.622211997356562,medium
3,25,37769,712.622641509434,156.0393474064862,0.21896490276533054,A,X,AX,0.21981094050547123,0.2257762812282148,0.0035187176138046943,86.27536357777778,13.592682316143808,7764.782722,12.176582640548716,-1.334330975567853,0.95,7,7,53.0,657.0,1261.0,14.615991723560812,medium
10,38,36948,697.1320754716982,145.40897730933963,0.20858167688088666,A,X,AX,0.21981094050547123,0.2257762812282148,0.0034422298285592904,85.91867941111111,13.596632760293124,7732.681147,12.024336556467048,0.6105078238028067,0.95,7,7,53.0,655.0,1256.0,14.618474220142314,medium
10,22,36991,697.9433962264151,149.17251436538163,0.21373153635655232,A,X,AX,0.21981094050547123,0.2257762812282148,0.00344623588795704,85.61731132222222,13.917024920240992,7705.558019,10.917799661457167,-3.687248371265553,0.95,7,7,48.0,648.0,1247.0,14.56481149363467,medium
9,28,38145,719.7169811320755,156.6849334171667,0.21770353836963782,A,X,AX,0.21981094050547123,0.2257762812282148,0.0035537473424919926,85.39503712222222,13.288254017261623,7685.553341,11.032287486047723,-0.7803114714445891,0.95,7,7,49.0,647.0,1245.0,14.579301584213676,medium
8,8,39194,739.5094339622641,160.18722491095673,0.21661282135736867,A,X,AX,0.21981094050547123,0.2257762812282148,0.003651476558962673,84.91718247777777,13.511778171134239,7642.546423,11.867260006024416,0.4845379017017507,0.95,7,7,52.0,647.0,1241.0,14.614239000743588,medium
2,29,36595,690.4716981132076,148.90867151657153,0.21566223774773305,A,X,AX,0.21981094050547123,0.2257762812282148,0.003409342875828928,84.04144292222223,13.498381523908254,7563.7298630000005,11.332178020958935,-2.346446058485243,0.95,7,7,50.0,639.0,1227.0,14.59993971231016,medium
